user_uid,element_uid,rating
469063,2160,10
585860,2714,10
455994,8349,7
448592,4886,10
81779,2714,10
437257,747,10
339639,9597,10
139760,5903,9
136715,2714,8
476312,6591,6
160488,2714,10
6021,7002,8
538289,2714,8
574754,2714,9
486829,1912,10
486439,1767,4
446390,2714,8
530291,3385,10
167588,2714,10
335554,6119,8
25482,2714,10
125273,2714,8
337887,6188,8
118921,10005,8
248059,2714,8
109124,1912,10
561132,6407,9
567561,2714,8
65320,2714,10
520346,2714,8
126834,747,10
346245,3125,6
243351,2714,8
336022,2714,10
440527,9068,10
560324,747,10
318628,9766,8
511540,747,10
287879,747,8
130367,2714,10
510026,5562,6
89491,2714,9
526106,5427,10
543037,747,9
564187,2714,10
107075,747,10
407740,2477,10
501432,2714,10
455046,2714,10
245288,10071,8
187871,2714,8
360370,5858,7
341736,2714,10
368655,6812,9
549297,4328,10
346372,7602,10
489349,7845,9
529481,3057,8
56811,2714,9
27794,3903,8
116881,747,10
338049,2714,8
267896,2986,9
453244,2714,9
245203,2714,10
585593,9675,8
457658,5434,9
66626,2714,6
21728,2714,8
384997,2714,8
437257,2714,8
326397,2022,2
221193,2714,10
212462,747,10
501432,747,10
130472,8301,10
236148,2714,10
23043,5441,10
588485,2714,10
467553,2714,10
137470,2714,9
156834,747,10
146037,2714,7
408853,2714,10
78747,747,10
221711,747,9
549100,7492,10
199031,2714,10
481575,2714,10
541380,3958,10
181412,2714,10
377417,747,9
511090,2714,8
196240,6591,10
413140,4626,7
218311,2714,10
139386,2714,10
255275,2714,10
406999,2714,9
160760,2714,7
295337,2714,9
254281,4342,8
54263,7415,0
525430,2714,10
3290,10062,10
172180,2714,10
510939,7174,9
522239,2714,10
330549,2436,10
82388,747,10
173257,4648,10
295337,747,10
557558,528,2
3290,4096,10
463837,8301,9
340115,3958,10
418840,2714,10
545477,2714,9
371010,468,9
574523,2714,10
340676,2501,10
489504,2714,9
3404,2714,10
72667,2714,10
165833,7275,2
199130,2714,9
464260,7834,5
157836,1415,10
260910,2714,9
574847,2714,10
522706,747,10
25095,747,8
331161,2714,10
376666,2714,9
61584,8200,10
38322,747,10
176930,747,10
263716,2714,10
273359,2714,8
317049,2714,10
206417,6180,10
468280,2714,9
467686,2714,10
247226,2714,9
379235,2714,10
462406,9226,2
189604,2949,8
8060,747,5
380766,4874,8
562916,2714,8
345051,7292,10
177930,2714,10
314134,2714,10
121641,2714,6
146568,5562,8
299029,747,10
47103,7632,10
463517,1415,9
539851,747,10
468462,1375,8
232117,5436,10
418244,747,10
434148,2714,6
469770,40,7
400383,8210,8
213309,2714,10
72593,5903,8
526784,747,10
477017,2714,9
145768,747,8
231823,2714,10
358146,2714,7
167857,747,10
564474,6591,10
340867,4486,8
553667,1358,2
122484,2714,10
488169,747,10
409959,4657,6
15570,2714,10
331997,5542,10
326529,2714,8
54095,2714,6
232749,3752,9
79330,747,10
63140,7252,8
235924,5441,8
99722,747,10
230973,2714,8
74561,6187,5
389283,7166,9
137386,2714,10
14155,2424,10
5224,2714,10
100862,2714,8
379167,2714,9
137328,4118,10
581921,2714,10
182489,4648,10
395070,6286,10
173578,2714,10
407407,2714,10
63715,6641,8
246408,9837,10
568635,8359,10
296845,747,5
222970,2714,10
225826,6812,7
90486,747,10
447959,9794,10
122912,747,8
385251,2714,10
373540,2714,8
329617,2714,10
68594,4410,10
478570,747,8
283647,9185,10
318046,2803,10
333585,2714,8
83184,2714,9
99722,2714,10
85772,747,9
177478,2714,10
317855,7115,10
78739,2714,7
345051,2714,10
122912,2714,8
468381,747,10
184959,747,10
110539,747,8
437300,2714,10
97543,2714,10
573924,2714,10
318418,2714,9
72160,2714,10
204155,2714,4
499883,2714,8
17792,747,4
262106,7131,10
108726,747,9
419961,2714,10
403361,2714,9
237679,747,8
135496,2714,9
51672,2714,8
246663,9827,8
45817,2714,9
452859,2714,6
436766,747,4
116737,10012,8
159800,2714,8
207224,2714,9
408656,2714,5
85259,344,7
6582,2803,9
270412,2714,10
65660,2714,8
58997,747,10
346987,747,8
399239,2714,10
121284,189,8
305204,2714,4
51255,2714,10
578195,7328,10
177695,2714,7
27396,5900,10
87935,2714,10
467654,2714,10
383032,7174,10
397764,2714,8
462654,2714,10
248886,7223,8
366410,8591,8
547378,7271,6
498031,4626,10
198187,994,8
327251,1557,7
163626,2980,10
231865,8210,8
436639,2714,6
198507,4560,10
200090,2714,5
141788,8075,10
369413,2714,8
300755,2714,10
63915,747,3
332631,2714,8
585031,747,10
203232,2714,9
181362,2714,7
102391,2714,10
541854,2714,10
348854,747,8
421059,2714,7
174979,2714,10
84516,2714,8
81727,9540,10
430642,2714,9
212469,2714,8
492766,2714,10
416562,5903,10
216209,747,10
354886,2714,9
230034,2714,7
42654,2714,8
19100,747,6
131840,747,10
389611,2714,10
567710,4730,10
350872,747,10
5125,2714,10
253364,2714,6
179676,2714,10
358403,2714,6
412889,747,10
96139,747,10
355342,7166,10
66770,9108,7
201715,747,10
489004,747,10
24305,2714,10
481614,4777,10
49198,2714,8
304926,2174,10
235134,2714,10
14584,2714,10
199595,2714,10
218353,2714,8
514960,2714,10
89076,2622,10
389919,1086,10
479471,2714,6
559818,10109,5
273805,6407,10
373023,2714,10
354899,2714,9
287761,2714,10
288251,4457,9
519853,4735,3
521866,2714,10
415365,6778,10
165981,6374,5
399255,4187,10
260365,747,9
83667,2714,9
427510,9486,10
239617,2036,10
542802,2714,9
311009,2714,8
473074,2714,9
390171,8968,8
448730,7970,1
365269,4743,10
451885,3861,10
449365,2714,6
320337,233,8
138605,6187,8
359209,4648,10
271793,2714,8
181185,4118,10
165950,747,10
347609,2714,10
442484,4683,8
527057,2328,9
59041,2714,10
13647,2714,8
556499,4491,5
339610,2714,9
8772,2714,9
365748,2714,8
232668,2714,8
76738,2714,1
319403,7036,10
498888,3406,8
176354,747,8
88948,2714,8
479869,2714,9
252995,7789,10
279031,747,10
336579,2714,9
400342,2714,4
16842,747,10
333752,2714,8
170359,1405,9
173578,6340,10
564146,747,7
218581,2714,8
134059,344,10
260235,747,10
500898,9185,10
577386,2714,8
525076,2714,10
548220,2714,10
548075,2714,8
218701,8210,9
416562,1415,6
119857,2714,2
285971,747,10
356448,747,10
234259,747,10
5045,2714,4
530818,2714,10
479850,747,8
584256,2714,10
297895,2714,6
19100,2714,8
425207,2714,10
57,2714,9
50369,2714,10
105560,2714,9
4882,2714,10
364483,7232,10
295269,2714,8
346018,2714,8
536745,10183,6
447193,2714,10
475724,2714,10
183430,2714,10
293708,4764,8
363687,2714,10
71440,3211,9
259165,747,9
527071,4764,6
247177,3701,10
183562,747,8
340975,2714,10
106788,2714,9
372314,2714,10
55450,2714,10
546788,2714,8
353413,2714,8
515777,747,10
34959,2714,10
494999,2714,9
570910,2714,10
424576,747,10
316733,2714,10
287260,2714,9
311845,747,10
371298,7174,9
49293,2714,9
412435,2714,10
153990,2714,10
435022,10170,4
488834,2217,8
153422,2714,10
378346,2714,7
239670,2714,10
89638,747,8
165950,2714,10
536633,5677,10
56964,2714,10
567449,9392,6
500879,2714,10
369282,2714,9
496813,2714,10
260960,8117,8
593255,2714,8
12552,747,8
282132,2714,10
382588,2174,9
352686,9373,6
74171,2714,8
155705,2714,8
425892,2714,8
164939,747,8
312569,2714,7
420970,2714,10
340843,6015,9
385486,2714,9
100521,2714,8
153101,2714,9
268853,2714,10
233600,2714,10
546413,2714,8
553895,2714,9
62912,2714,10
41158,4886,10
399738,2714,8
331764,2714,8
354886,747,10
403203,2714,8
292804,747,9
128516,2714,9
403268,747,10
20514,2714,6
83604,747,10
279146,747,10
223664,3150,9
432392,747,8
515199,2714,10
413932,2714,7
284116,2714,9
285971,2714,10
134605,747,6
493240,2714,6
476483,747,4
196997,2714,8
430660,2714,10
200258,2714,8
587311,747,10
387781,2714,10
290524,2714,8
454767,2714,10
25393,4626,8
332685,2714,7
73516,2714,10
215187,2714,8
268853,747,10
546966,2714,9
212555,2714,10
319218,2714,2
569307,2714,10
290907,2714,7
471842,2714,9
369370,2714,8
229866,747,10
130724,2714,9
386174,2714,10
402849,7745,10
418323,2714,10
134605,2714,6
251876,2714,10
245044,2714,10
360249,270,3
412965,747,10
339353,2714,10
287655,747,10
505225,2714,8
439061,2714,7
300945,2714,10
543190,747,8
364813,2714,10
100798,2714,8
124751,747,10
240043,2714,9
396392,2714,7
50111,10012,10
507882,3125,8
554741,9353,5
392355,2714,10
143350,2714,9
212258,2714,8
79330,2714,10
118427,2714,7
179520,4729,7
176627,2714,10
53070,2714,7
413275,2714,9
427618,2714,9
381731,2714,10
257223,747,10
319625,2714,10
231327,1686,8
46521,2714,10
477269,2714,10
477269,747,9
412965,2714,10
155133,747,8
586846,2714,6
23528,747,10
118763,4929,10
308915,7878,10
439765,2714,9
533909,2714,9
540114,2714,5
368826,2714,10
193809,2801,9
374252,2714,10
374252,747,10
190969,2714,10
136035,747,10
308571,2714,8
569031,10170,9
583851,2714,9
352169,7271,10
298273,2714,10
517047,6684,10
102962,2714,10
28668,2714,4
27628,2714,10
414478,2714,10
188669,747,10
462570,2714,9
294359,5298,4
405188,2714,10
330622,2714,8
343491,2714,10
270018,2714,10
484383,2714,10
355203,747,8
129962,2714,10
194415,2714,5
164291,2714,8
449468,747,8
568931,5562,8
170662,2714,10
37308,2714,8
403058,2714,10
410332,2714,10
527990,2714,8
457110,2714,8
196698,2714,9
513831,2714,8
501930,2714,10
311258,747,10
408921,747,8
9918,2714,9
254169,2714,8
219549,8864,8
62580,2714,10
176712,9016,9
57607,2714,6
557722,96,8
124371,2714,10
445667,2714,8
158687,2714,8
420924,2714,8
324249,2714,10
511356,10078,8
425907,2714,8
259125,747,10
142555,2714,8
207470,2714,9
85672,2714,10
346019,2714,10
122643,2714,10
472849,2714,5
432651,2714,8
441158,2714,10
95134,747,6
264392,2714,8
369185,2714,4
425224,2714,8
352180,2714,6
575268,2714,7
555611,2714,7
195638,2714,7
206267,2714,7
584529,2714,6
340890,2714,9
470810,2714,10
188547,2714,10
441746,747,10
174781,2714,6
461782,2714,6
63448,2714,4
74084,2714,9
379663,2714,10
291564,2714,9
155167,2714,5
391870,631,8
409043,2714,10
478376,2714,10
447918,2714,10
492581,2714,10
348802,2714,9
247094,582,7
121604,2714,10
394205,747,9
138998,2714,10
201566,2714,8
332435,5691,10
308771,2714,10
15787,2714,7
255578,2714,10
390171,5872,5
45724,2714,9
467600,4743,10
438814,747,10
405149,2714,10
454382,2714,9
2411,2714,10
558421,2714,7
269291,2714,9
281886,2714,7
33902,2714,10
84815,2714,10
367895,1971,9
350871,2714,8
249546,2714,10
264392,747,10
100683,4626,10
159700,747,9
354563,3903,10
199916,2714,10
44564,2714,10
278775,2714,8
477222,2714,10
143505,747,10
252354,7898,8
181815,747,10
416341,2714,10
391745,2714,10
23385,2714,9
315549,2714,8
411305,2714,10
108960,2714,9
131950,747,10
500205,747,10
337937,9369,10
81591,2714,10
472993,2714,8
63240,7015,10
403259,2714,9
172254,747,10
396610,2714,10
416866,2714,10
455554,2714,10
159700,2714,10
432760,2714,10
59091,1375,4
221782,2714,10
357893,2714,10
404660,2714,8
186197,2714,10
504789,1912,10
76225,8907,6
181714,1405,8
519796,747,10
479328,8907,10
208637,2714,9
432955,747,10
553757,2714,10
14651,2714,10
202077,747,6
537415,4486,10
218855,2714,10
208693,2714,10
6021,10012,9
550211,2714,10
59041,747,10
132584,2714,9
30164,747,8
389045,2714,9
491715,2714,10
107564,747,10
568522,2714,2
296310,2714,8
455545,2714,10
182965,747,10
124500,7391,5
428585,2714,10
404660,747,9
405149,747,10
510405,2714,9
346979,2714,9
130053,9392,4
27794,5900,8
538047,3469,7
41158,2714,10
485017,2714,10
333150,2714,10
78727,2714,10
257842,2714,10
403201,2714,10
426087,2714,8
346979,747,10
143916,2714,10
301819,2714,10
386136,2714,8
430650,2714,10
176363,1557,9
495298,2714,8
127654,6051,4
372655,2714,8
413450,2714,9
283904,2714,10
511013,2714,10
339096,2714,10
556987,2714,9
97272,2714,9
375400,5858,9
543846,2714,7
56146,2714,9
588800,2714,10
551153,747,10
119777,2714,10
298342,2714,10
496542,2714,7
535788,747,10
575753,2714,10
100902,2714,10
169708,2714,8
366312,2714,10
52674,2714,9
471818,1686,10
307298,747,9
11293,2714,7
518999,2636,8
341073,9265,10
493789,2714,10
562662,2714,9
233060,2714,10
184535,2714,9
403110,2714,8
529902,2714,10
299536,10078,10
297223,747,8
216732,2714,9
298138,7002,6
120871,2714,9
469560,2714,9
575982,2714,8
280993,747,10
44886,747,10
18224,2714,7
397822,2714,10
473217,2714,10
176915,2714,9
544639,2714,10
395565,2714,7
469692,3385,10
344619,747,4
7154,4648,4
134736,2714,8
36562,2714,8
48556,2714,10
423739,3469,5
22602,747,9
535788,2714,10
165628,2714,8
183428,2714,9
184482,5298,10
151813,747,10
296284,747,10
122766,2714,8
563156,2714,10
407229,2714,8
288330,5667,6
31013,2714,9
572994,6456,6
572994,1048,8
416915,2714,9
242749,3206,10
143238,747,10
183954,747,10
450696,2714,10
394694,2714,8
48744,2714,6
141634,9486,6
140612,2714,10
22602,2714,9
11779,6389,7
338524,6500,10
568678,2714,9
394597,747,10
239168,2714,10
563305,2714,10
152789,747,9
296834,1415,9
437347,2714,9
358476,2714,9
50639,2714,7
89102,747,10
454494,1947,9
416162,2028,9
516690,747,10
395830,747,10
205077,5298,7
385862,2714,9
444016,2714,9
405230,2714,9
422017,2714,10
496542,747,10
144999,2714,10
411619,2714,8
416960,747,10
305203,2714,9
111191,6084,6
295280,2714,10
305404,2714,10
306307,747,10
464769,2714,9
456474,2714,10
482308,2714,10
482308,747,10
526161,747,10
74849,747,10
441951,747,10
382250,7328,8
344468,6188,10
404611,2714,7
27002,747,10
124821,2714,10
542728,747,8
513488,747,10
441871,2714,10
478285,2714,3
542728,2714,8
496268,5429,10
366190,747,10
387635,4648,10
115568,2714,9
26045,2714,6
53275,2714,10
501148,747,10
273276,747,10
217674,2714,6
510976,2714,8
362312,2714,10
440417,2714,10
302564,9392,7
69249,9685,10
318763,747,4
236901,2714,9
547301,747,10
469611,747,10
35797,2714,10
486919,2714,7
556446,747,9
461231,2714,8
75353,747,8
157752,2714,10
562727,6015,9
447194,2714,10
425315,747,9
73023,2714,10
538825,2714,8
16643,747,9
537023,2714,10
107255,2714,8
151813,2714,10
78727,747,9
148063,3125,9
335268,7200,8
336543,2714,10
446178,2714,10
4797,747,8
47839,2714,8
324249,747,10
164499,2714,9
11967,2714,8
186007,747,10
316056,2714,9
64779,5677,10
164526,2714,10
427767,4461,9
76563,2714,9
556027,2714,10
122243,747,9
298733,2714,8
525671,2714,10
26122,747,10
502915,4743,9
556446,2714,9
159979,2714,10
358257,3258,9
26243,747,8
295493,2714,9
166718,7166,10
55763,2714,8
44871,2714,5
59784,2714,9
425315,2714,9
522950,747,10
54325,8075,9
66218,2714,9
216006,747,10
190857,2562,10
21801,2714,9
465788,2714,8
339947,2714,10
181789,2714,10
60455,2714,4
362718,2714,10
160274,2714,6
566759,2714,7
338472,2714,10
475941,2714,8
403162,2714,8
59182,6500,10
252297,2714,10
103554,2714,9
135361,7143,10
199023,5903,10
204621,5007,10
26122,2714,8
237679,2714,10
98529,747,10
366190,2714,9
106454,5705,6
505096,2714,10
265651,2714,10
165552,2714,10
297816,2714,8
258868,747,4
430881,2714,10
346807,2714,8
26621,7609,10
214665,2714,10
483766,2714,10
470909,2160,9
93120,2714,9
351410,747,10
145414,5077,9
417879,2714,10
471152,2714,9
585339,10005,9
179448,2714,10
351979,2714,8
11490,2714,8
321580,5675,6
116164,8210,8
402556,2714,10
459108,747,10
242119,2714,7
324404,2714,10
312003,3057,4
564756,747,10
413902,2714,9
35267,2714,8
380951,747,10
264742,2714,10
189254,2714,10
3131,2714,9
380951,2714,10
54652,747,10
218358,3872,2
46503,2714,7
324620,2714,6
267284,2714,8
488733,747,10
105883,2714,10
33767,747,9
67267,1086,9
467257,7866,3
442126,2714,8
574528,2714,8
142345,747,9
509473,747,10
158589,10016,8
56298,2217,7
435916,2714,10
105867,747,10
331302,2986,8
50629,747,5
464312,2714,9
518159,2714,5
279492,2714,9
538726,747,9
3634,2714,9
315482,2714,8
320337,7337,8
565480,2714,10
155393,2714,8
391301,3211,8
2833,1196,8
279635,747,5
80114,2714,9
12215,2949,5
182155,747,7
488733,2714,7
36920,2714,4
534638,2714,10
570263,8117,9
238585,2714,10
263103,2714,4
14096,10071,6
570263,5034,8
367397,2714,9
591472,2714,5
146884,747,10
393859,2714,9
114467,2714,9
436158,2714,9
85644,2714,10
86530,2714,10
98805,2714,8
118144,4764,10
447828,7073,10
239749,2714,9
241334,2714,10
168864,4118,10
518149,2714,9
275275,2714,10
296284,2714,9
348307,747,8
150563,2714,9
233405,2714,6
162637,747,4
414835,2714,9
554716,2714,4
499238,2714,9
222720,2714,10
92964,747,10
292910,747,9
549420,2714,8
26292,747,4
435510,747,5
126352,2714,10
299843,2714,10
140729,2714,6
8517,1971,9
121554,747,6
78651,2714,10
128006,2714,8
368986,3232,7
530019,747,10
113209,747,8
320337,2986,8
173150,2714,10
55990,2714,7
586658,8182,8
414217,2714,9
483051,2714,9
325180,2714,10
352223,747,8
474645,2714,10
123700,2714,9
497893,10078,8
314048,2714,10
424606,2714,9
39780,2174,4
71043,2714,10
497321,4560,10
408078,2714,4
292836,9540,8
461774,2714,10
585183,2714,8
111909,2714,10
225155,5436,10
253905,4501,1
974,4648,10
183772,631,9
264742,747,9
587048,747,9
257695,2714,8
356018,6641,8
51584,747,9
573309,2714,10
52405,2714,7
362565,2714,7
379753,3211,8
51584,2714,7
173945,747,10
77628,2714,10
175488,747,7
70064,2714,9
7330,7275,8
13954,747,10
177545,2714,10
87530,2714,10
397790,7252,8
395164,2714,10
446575,2714,10
25665,6130,9
49717,2714,9
230796,747,10
272287,2714,10
105867,2714,4
221957,2714,8
410156,2714,10
465751,2714,5
313162,2714,9
30622,2714,9
344079,2714,10
428550,2604,9
259492,2714,10
481262,1415,8
379588,747,9
481242,2714,4
553379,2714,10
147718,2714,10
551903,747,8
438732,2714,9
217248,2986,10
429583,9068,10
511923,747,10
372153,747,10
117697,9389,3
302033,2714,8
317072,2714,10
11386,5237,10
27389,747,10
44268,2714,8
128654,2714,9
344720,2714,7
511172,9016,10
302238,6130,10
200193,2714,8
397962,8457,7
495934,2714,9
268900,2714,8
558910,2714,10
237002,2714,10
101852,2714,10
248227,747,10
230588,1020,2
508720,747,7
154935,747,10
144669,2714,10
510204,747,10
156768,2714,10
263448,747,8
514217,2714,8
190128,2714,8
332323,2714,7
578398,747,9
338604,938,10
272598,6015,10
182101,2714,5
364584,2714,7
208375,2714,10
231695,747,10
508754,2714,10
398481,747,10
591111,2714,8
75341,2714,6
155398,5677,10
585084,7274,6
484920,2714,10
554741,2714,10
240144,2714,9
428241,2949,10
471795,6119,8
315659,747,9
307781,2714,7
419747,2714,4
242259,2714,8
450056,2714,10
571499,747,10
334586,2714,10
246105,270,10
378920,9844,10
34403,2714,8
496663,2501,10
323123,2714,10
306032,2714,7
469842,2714,9
567415,7337,6
553019,747,7
334011,2714,5
531737,747,10
550413,747,10
144300,10139,10
581001,2714,10
300387,2642,6
366366,2714,10
324837,2714,8
117376,2986,8
20105,3223,10
294347,747,10
214877,2714,10
508685,747,10
398896,2714,10
226321,2714,9
551364,2714,10
246390,4732,6
564341,2714,6
39647,2714,6
510725,2714,10
489591,747,10
586890,8210,8
172520,747,10
125009,2714,10
527202,2714,10
290227,9718,8
573354,189,7
182269,2714,10
497893,2714,8
452904,4730,8
176333,2714,7
113399,2714,10
122654,6138,9
246611,2714,9
381533,2714,5
587548,2714,9
209082,2714,9
36750,3198,9
109083,747,10
527186,2714,6
322941,2714,9
124795,7115,10
399255,7223,6
581054,2714,4
36426,2714,10
475823,747,10
522754,8243,2
36750,2308,9
168922,747,10
560016,9597,10
550025,747,8
8948,2714,9
498177,2725,7
530812,2714,7
129478,5931,6
2972,6047,5
511165,2714,10
470909,4777,8
54652,2714,9
76225,2340,9
286848,2714,8
346279,2714,7
201746,2714,10
224476,8280,9
59931,2714,5
101303,2714,10
192822,2714,7
209886,2714,10
188667,2714,10
258288,2714,6
214345,747,10
432304,2714,10
552889,2714,10
249991,2714,4
152712,3385,7
517697,2424,10
382612,2714,9
286064,2714,4
188301,2714,10
346037,1375,10
431901,747,8
102643,2714,9
373286,2714,8
446575,774,4
348821,747,8
198267,2714,9
91323,2714,8
456835,2714,7
368381,2714,9
327726,747,10
55528,2714,9
322882,6812,8
65183,2714,9
47983,747,10
565185,2714,1
475823,2714,10
339276,6730,8
1989,5694,7
589288,2714,9
389581,2714,8
180111,2714,8
392764,747,4
316340,2714,7
285494,2714,9
120005,2714,10
129426,2714,7
96139,2714,9
562569,747,9
16791,2714,9
462734,3023,9
107150,2714,7
98805,7200,9
468895,747,10
537679,747,10
166556,2714,9
310162,2714,10
313814,747,4
97383,2714,8
351474,2714,10
371599,2714,8
225873,747,10
220801,2714,10
361813,2714,10
400383,2714,9
349897,2428,10
397412,2714,7
231845,2714,10
503313,2714,4
59900,2714,10
576255,2714,8
488294,2714,10
472060,747,7
472690,6051,6
166373,2714,10
303526,2714,10
78117,2714,10
1856,2714,9
7141,2714,8
59277,2714,10
561984,2714,9
38150,2714,10
585654,2714,9
474711,8210,9
465566,747,5
534174,2714,10
480554,2714,9
583753,747,10
468895,2714,10
380876,2714,10
433289,5562,8
359706,3422,2
345732,2714,8
77745,2714,8
214050,747,9
159239,2714,9
529692,2714,10
120666,2714,5
74098,4096,5
353388,3223,10
9463,2714,10
552,2428,4
141788,9300,8
274382,5903,10
416200,2714,6
511147,747,10
49502,747,10
94930,2714,10
446575,3148,10
26406,3125,9
107309,2714,3
